iter	Logloss
304	0.04067417018
305	0.04047420889
306	0.04040530063
307	0.04026745719
308	0.04014384694
309	0.04005339889
310	0.03991470624
311	0.03979761547
312	0.03965606113
313	0.03956853041
314	0.03943830475
315	0.03933007967
316	0.03924037248
317	0.03909022213
318	0.03902877157
319	0.03895180159
320	0.03885067351
321	0.03873107865
322	0.03863859768
323	0.03846007902
324	0.03841212795
325	0.0383035246
326	0.03816094437
327	0.03806536433
328	0.03796957092
329	0.03787450012
330	0.03777707061
331	0.03763542912
332	0.03751175303
333	0.03742909102
334	0.03728941841
335	0.03722419251
336	0.03709345763
337	0.03692241701
338	0.03684518382
339	0.03673619432
340	0.03664494386
341	0.03652441495
342	0.03638542276
343	0.03631684654
344	0.03609739333
345	0.03595958643
346	0.03587761785
347	0.03578900366
348	0.03559767612
349	0.0355360606
350	0.03541722316
351	0.03533824468
352	0.03524580367
353	0.03511660073
354	0.03500765516
355	0.03494240789
356	0.03483705328
357	0.03471641589
358	0.03465549821
359	0.03448164119
360	0.03438194114
361	0.03427892827
362	0.0341920335
363	0.03403821998
364	0.03397258542
365	0.03381796421
366	0.03376801896
367	0.03369263429
368	0.03364978752
369	0.03355887285
370	0.03342300959
371	0.03333066417
372	0.03323677949
373	0.03311734591
374	0.03300609948
375	0.03292929222
376	0.03284301524
377	0.0327201446
378	0.03265746239
379	0.03255095516
380	0.03242586535
381	0.03232919872
382	0.03221508994
383	0.0320737856
384	0.03197070254
385	0.03188894333
386	0.03182791381
387	0.03174261303
388	0.03166493111
389	0.03162348737
390	0.03159140004
391	0.03149551922
392	0.0313615842
393	0.03124011309
394	0.03113824476
395	0.03105254955
396	0.03100707331
397	0.03089617404
398	0.03072901554
399	0.03066991317
400	0.03054334673
401	0.03048496393
402	0.0304317811
403	0.03037893347
404	0.03028887415
405	0.03022833976
406	0.03014333055
407	0.03007721536
408	0.03001363171
409	0.0299461348
410	0.02986966472
411	0.02980364379
412	0.02970608724
413	0.02964540308
414	0.02960072447
415	0.02955527391
416	0.02943302056
417	0.02936189245
418	0.02929732262
419	0.0291645329
420	0.02908034473
421	0.02902423176
422	0.02893482671
423	0.02887957579
424	0.02884639947
425	0.02872132556
426	0.02864672165
427	0.02858895549
428	0.02854169774
429	0.02846743018
430	0.02838004986
431	0.02830189582
432	0.02818274651
433	0.02810496218
434	0.02804656231
435	0.02794312994
436	0.02784001875
437	0.02777689577
438	0.02772772507
439	0.02764132548
440	0.02757243374
441	0.0275027099
442	0.02746670705
443	0.02734945232
444	0.02728434206
445	0.02722454533
446	0.02719618316
447	0.02713172638
448	0.02710206943
449	0.02699729265
450	0.02693793682
451	0.02686626296
452	0.02679309146
453	0.02671124249
454	0.02667297218
455	0.02656464011
456	0.02648881693
457	0.02640652626
458	0.02637965699
459	0.02628329101
460	0.02626246152
461	0.02611797865
462	0.02601620898
463	0.02589035397
464	0.02583954463
465	0.02576370348
466	0.02567407818
467	0.02561998797
468	0.02554717773
469	0.02550602786
470	0.02546466534
471	0.02534723235
472	0.02527294868
473	0.02519893054
474	0.02514244997
475	0.0250893672
476	0.02501972917
477	0.02496690203
478	0.02492802079
479	0.02481648114
480	0.02473622179
481	0.02461172471
482	0.02456318548
483	0.02446251181
484	0.02442532725
485	0.02433527711
486	0.02426627305
487	0.02417089417
488	0.02412953034
489	0.02402791232
490	0.02399798755
491	0.02392491129
492	0.02385778001
493	0.02380340064
494	0.02377533478
495	0.02373210582
496	0.02360528361
497	0.0235628167
498	0.0235245031
499	0.02348829239
500	0.02339775949
501	0.02336875306
502	0.02332441433
503	0.02327371647
504	0.02318890772
505	0.02311029382
506	0.02302911835
507	0.02300270873
508	0.022900027
509	0.02286371071
510	0.02277804375
511	0.02272219174
512	0.02269554961
513	0.02264805632
514	0.02259635275
515	0.02253354276
516	0.02251127477
517	0.02244923421
518	0.02241566548
519	0.02239325443
520	0.02232537965
521	0.02229061273
522	0.02220959029
523	0.02217467492
524	0.02214211233
525	0.0220951613
526	0.02207324134
527	0.02199780282
528	0.02188245536
529	0.02184135688
530	0.02179383003
531	0.02177090465
532	0.02173252931
533	0.02169118111
534	0.02166981238
535	0.02164861198
536	0.02161616766
537	0.02157792589
538	0.02151600197
539	0.02145314427
540	0.02142445221
541	0.02139588118
542	0.02135508521
543	0.02129632694
544	0.02127654174
545	0.02122733489
546	0.02117680971
547	0.02108649269
548	0.02106960451
549	0.02104854478
550	0.02096102304
551	0.02092106293
552	0.02086903619
553	0.0208084515
554	0.02075650153
555	0.02066451672
556	0.02061075972
557	0.02055544152
558	0.02049875919
559	0.02045306444
560	0.02043236601
561	0.02038374836
562	0.02035861375
563	0.02032884934
564	0.02029815555
565	0.02022451339
566	0.02016476068
567	0.02014056309
568	0.02004122491
569	0.02001892154
570	0.01996339953
571	0.01992063685
572	0.01986750308
573	0.01977921003
574	0.01974616418
575	0.01971907268
576	0.01967414182
577	0.01963469971
578	0.01961413895
579	0.01954805125
580	0.01951578392
581	0.01945124872
582	0.01941485567
583	0.01937594743
584	0.01933339331
585	0.01927708672
586	0.019232326
587	0.01921703793
588	0.01916751752
589	0.01912371059
590	0.0190795667
591	0.01904776429
592	0.01900222701
593	0.01896823399
594	0.01891383111
595	0.01882559286
596	0.01878720972
597	0.01874021885
598	0.01869616039
599	0.01861744806
600	0.01858019826
601	0.01854718907
602	0.01851362034
603	0.01846253948
604	0.0183948085
605	0.0183713475
606	0.01831466352
607	0.01827251904
608	0.01824953796
609	0.01821116475
610	0.01815568931
611	0.01812098783
612	0.01808984927
613	0.0180652169
614	0.01800779319
615	0.01795476301
616	0.01791820196
617	0.01786746923
618	0.01785073264
619	0.0178161718
620	0.01779943048
621	0.01777589745
622	0.01772226022
623	0.01767585912
624	0.01763990517
625	0.0176240525
626	0.01760391596
627	0.01756724383
628	0.01755152518
629	0.01750934093
630	0.01742696071
631	0.01738876649
632	0.0173453834
633	0.01732792459
634	0.01729995914
635	0.0172726122
636	0.0172225173
637	0.01715178712
638	0.01714218935
639	0.01711953741
640	0.01708897105
641	0.01706565398
642	0.01705407454
643	0.01702691404
644	0.01698724195
645	0.01696207552
646	0.01691704346
647	0.0168864761
648	0.01686726308
649	0.01683131054
650	0.01677559951
651	0.01674306721
652	0.01670293223
653	0.01664295609
654	0.01662149225
655	0.01660817363
656	0.01654374913
657	0.01651502827
658	0.01649790731
659	0.01645602814
660	0.01639978323
661	0.01634629405
662	0.01632080166
663	0.01630382642
664	0.01623374651
665	0.01617301628
666	0.01611582296
667	0.0160806392
668	0.01606835028
669	0.0160455495
670	0.01599759451
671	0.0159858079
672	0.015923417
673	0.01589362894
674	0.01586675815
675	0.01584212135
676	0.01582577188
677	0.01580497001
678	0.01577279589
679	0.01572682635
680	0.01571121816
681	0.0156594552
682	0.01562517024
683	0.01558124886
684	0.01555864447
685	0.01551505632
686	0.01547809149
687	0.01544173966
688	0.01542837797
689	0.01540217467
690	0.01539046209
691	0.01535611654
692	0.01534473533
693	0.01525122852
694	0.01516069882
695	0.0151432382
696	0.01513156813
697	0.01510626524
698	0.01506689111
699	0.01505239252
700	0.01503617632
701	0.01496971895
702	0.01492486199
703	0.01488520982
704	0.01486613578
705	0.01484597821
706	0.01481603082
707	0.01480442533
708	0.01479110304
709	0.01473706641
710	0.01469119525
711	0.01465561517
712	0.014625678
713	0.01460311811
714	0.01457335239
715	0.01453351628
716	0.01452158893
717	0.01449400096
718	0.01445733033
719	0.01444721995
720	0.01442210073
721	0.01440365001
722	0.01437854686
723	0.01434259446
724	0.01433193798
725	0.01431831102
726	0.01427186435
727	0.01424943287
728	0.01421752364
729	0.01416990857
730	0.01412212436
731	0.01409347139
732	0.01407623249
733	0.01404510833
734	0.01400843166
735	0.01396742091
736	0.01392221201
737	0.01388225959
738	0.01384738469
739	0.01382552627
740	0.01381824592
741	0.01380067184
742	0.01379038803
743	0.01375675937
744	0.01372098768
745	0.01368885751
746	0.01364688972
747	0.01359670213
748	0.01358470984
749	0.01357790848
750	0.01352992924
751	0.01348625557
752	0.01345890204
753	0.01344756178
754	0.01342448401
755	0.01338789372
756	0.01335607423
757	0.01333012749
758	0.01331213614
759	0.0132915196
760	0.0132827837
761	0.01326468593
762	0.0132352181
763	0.01319834546
764	0.01318233157
765	0.01316668535
766	0.0131244211
767	0.01310075338
768	0.01306369576
769	0.01306367421
770	0.01302070481
771	0.01300705255
772	0.01297926552
773	0.01295273444
774	0.0129223884
775	0.01288386452
776	0.01286920552
777	0.01285448079
778	0.01281468591
779	0.01278610518
780	0.01276582412
781	0.01275622192
782	0.01274602875
783	0.01271735761
784	0.01269309285
785	0.01266615016
786	0.01265582783
787	0.01262987868
788	0.01261268324
789	0.01258523388
790	0.01254006182
791	0.01250775694
792	0.012493602
793	0.01247342479
794	0.01243365465
795	0.01241860294
796	0.0124048003
797	0.01238922082
798	0.01236862545
799	0.0123377753
800	0.01231793509
801	0.01229758948
802	0.01228463533
803	0.01225461877
804	0.01221788896
805	0.01220167162
806	0.01217928033
807	0.01215819312
808	0.01215073673
809	0.01215068219
810	0.01213755084
811	0.01213016883
812	0.0120886443
813	0.01208861734
814	0.01207386419
815	0.01206823487
816	0.01203648778
817	0.01199297821
818	0.01198314824
819	0.01195359135
820	0.01191375244
821	0.01189570695
822	0.01187357713
823	0.01186567702
824	0.01185385861
825	0.01183500643
826	0.01182267065
827	0.0117915806
828	0.01177393312
829	0.01173811348
830	0.01172990348
831	0.01172108269
832	0.01171284469
833	0.01169530725
834	0.0116503881
835	0.0116425206
836	0.01161460913
837	0.01158168871
838	0.01155681977
839	0.01155159671
840	0.01152484706
841	0.01150173476
842	0.01147846724
843	0.01147124212
844	0.01145542551
845	0.01144552623
846	0.0114405099
847	0.01142073875
848	0.01141243997
849	0.01139043153
850	0.01136656889
851	0.0113421523
852	0.01132801337
853	0.01130733401
854	0.0112708151
855	0.01125660223
856	0.01124564697
857	0.01121693477
858	0.01120686366
859	0.0111902219
860	0.01118138301
861	0.01114906423
862	0.01113118358
863	0.01112157236
864	0.01110912287
865	0.0110907524
866	0.01108239788
867	0.01103117366
868	0.01100919523
869	0.01098829436
870	0.01096973311
871	0.01094150092
872	0.01091528236
873	0.01086565724
874	0.01084509863
875	0.01083272114
876	0.01081589806
877	0.01080729779
878	0.01079372782
879	0.01078939704
880	0.01077820636
881	0.01076197647
882	0.01075601933
883	0.01074307455
884	0.01073751091
885	0.01071721393
886	0.0106836279
887	0.01064615534
888	0.01063094892
889	0.01061437026
890	0.01060242111
891	0.0105751763
892	0.01054991862
893	0.01053227979
894	0.01051644513
895	0.01047435858
896	0.01045612725
897	0.01043746509
898	0.01041734014
899	0.01041298567
900	0.01040714155
901	0.01037400483
902	0.01034800065
903	0.01033626634
904	0.01032801708
905	0.01030232256
906	0.01027561962
907	0.0102333897
908	0.01021384698
909	0.01019376539
910	0.01016638653
911	0.01015617913
912	0.01014221787
913	0.01011785973
914	0.01009550834
915	0.01006550547
916	0.01005246217
917	0.01002939738
918	0.010016625
919	0.009991695452
920	0.009981334074
921	0.009975625854
922	0.009952281335
923	0.009929038877
924	0.009918851312
925	0.009910371469
926	0.00989064578
927	0.009866802815
928	0.009825850709
929	0.009810615806
930	0.009802733664
931	0.009778186355
932	0.009769676562
933	0.009754115543
934	0.009723674183
935	0.009713725586
936	0.00970797677
937	0.009694160481
938	0.009661217305
939	0.009642374949
940	0.00962692691
941	0.009604285927
942	0.009580801511
943	0.009564005326
944	0.009548547237
945	0.009524510594
946	0.00952089202
947	0.00950312408
948	0.009502856284
949	0.009502809711
950	0.009481544784
951	0.009452983434
952	0.009439099683
953	0.009432757076
954	0.009420036771
955	0.009391763997
956	0.009351846543
957	0.009334042237
958	0.009315913785
959	0.009304091407
960	0.009298776503
961	0.009273410772
962	0.009263450219
963	0.009257676581
964	0.009243576679
965	0.009230541205
966	0.00922778032
967	0.009207610942
968	0.009198529876
969	0.009160581486
970	0.009137803528
971	0.009133188602
972	0.009119587585
973	0.009108425816
974	0.009092809945
975	0.009070462829
976	0.009054936708
977	0.009049860563
978	0.009039567327
979	0.009021872389
980	0.009003737676
981	0.008998051914
982	0.008981646815
983	0.008968281784
984	0.008945059772
985	0.008931362958
986	0.008919484881
987	0.008887782979
988	0.008874108751
989	0.008856631555
990	0.008844688109
991	0.008823914017
992	0.00880663436
993	0.008788015302
994	0.008761501687
995	0.008753252578
996	0.008733609454
997	0.008725396566
998	0.008709767484
999	0.008694341593
